no,분류,중복,Institution,Title,저자,Year,Pdf Link
1548,Periodical,0,Jeju National University,Efficient and Extensible Data Processing Framework in Ubiquitious Sensor Networks,"Junghoon Lee, Gyung-Leen Park, Ho-Young Kwak, Cheol Min Kim",2011,https://waset.org/publications/7610/efficient-and-extensible-data-processing-framework-in-ubiquitious-sensor-networks
1549,Abstract,0,Jeju National University,Fermentation with Lactobacillus plantarum CK10 Enhanced Antioxidant Activity of Blueberry Puree,"So Yae Koh,YeonWoo Song,Ji-Yeon Ryu,Jeong Yong Moon,Somi Kim Cho",2017,https://waset.org/pdf/books/?id=55851&pageNumber=749
1550,Abstract,0,Jeju National University,Histamine Skin Reactivity Increased with Body Mass Index in Korean Children,"Jeong Hong Kim,Ju Wan Kang",2018,https://waset.org/pdf/books/?id=21778&pageNumber=369
1551,Abstract,0,Jeju National University,Non-Mammalian Pattern Recognition Receptor from Rock Bream (Oplegnathus fasciatus): Genomic Characterization and Transcriptional Profile upon Bacterial and Viral Inductions,"Thanthrige Thiunuwan Priyathilaka,Don Anushka Sandaruwan Elvitigala,Bong-Soo Lim,Hyung-Bok Jeong,Jehee Lee ",2014,https://waset.org/pdf/books/?id=8470&pageNumber=45
1552,Abstract,0,Jeju National University,The Glycitin and 38 Combination Inhibit the UV-Induced Wrinkle Fomation in Human Primary Fibroblast,"Manh Tin Ho,Phorl Sophors,Ga Young Seo,Young Mee Kim,Youngho Lim,Moonjae Cho",2017,https://waset.org/pdf/books/?id=12751&pageNumber=129
1553,Abstract,0,Jeju National University,The Hair Growth Effects of Undariopsis peterseniana,"Jung-Il Kang,Jeon Eon Park,Yu-Jin Moon,Young-Seok Ahn,Eun-Sook Yoo,Hee-Kyoung Kang",2012,https://waset.org/pdf/books/?id=55831&pageNumber=748
1554,Abstract,1,Jeju National University,The Use of Computer-Aided Design in Small Contractors in a Local Area of Korea,Myunghoun Jang,2017,https://waset.org/pdf/books/?id=77224&pageNumber=740
1555,Periodical,0,Jeju National University,The Use of Computer-Aided Design in Small Contractors in a Local Area of Korea,Myunghoun Jang,2017,https://waset.org/publications/10008168/the-use-of-computer-aided-design-in-small-contractors-in-a-local-area-of-korea
1556,Abstract,0,Chung-Ang University,Analysis of Replication Protein A (RPA): The Role of Homolog Interaction and Recombination during Meiosis,"Jeong Hwan Joo,Keun Pil Kim",2012,https://waset.org/pdf/books/?id=80585&pageNumber=1333
1557,Abstract,0,Chung-Ang University,Applying the Underwriting Technique to Analyze and Mitigate the Credit Risks in Construction Project Management,"Hai Chien Pham,Thi Phuong Anh Vo,Chansik Park",2012,https://waset.org/pdf/books/?id=56365&pageNumber=506
1558,Abstract,1,Chung-Ang University,CFD Simulation for Air-Borne Infection Analysis in AII-Room,"Young Kwon Yang,In Sung Kang,Jung Ha Hwang,Jin Chul Park",2014,https://waset.org/pdf/books/?id=69811&pageNumber=652
1559,Periodical,0,Chung-Ang University,CFD Simulation for Air-Borne Infection Analysis in AII-Room,"Young Kwon Yang,In Sung Kang,Jung Ha Hwang,Jin Chul Park",2017,https://waset.org/publications/10007093/cfd-simulation-for-air-borne-infection-analysis-in-aii-room
1560,Abstract,0,Chung-Ang University,Convolutional Neural Network Based on Random Kernels for Analyzing Visual Imagery,"Ja-Keoung Koo,Kensuke Nakamura,Hyohun Kim,Dongwha Shin,Yeonseok Kim,Ji-Su Ahn,Byung-Woo Hong",2017,https://waset.org/pdf/books/?id=78806&pageNumber=2052
1561,Abstract,0,Chung-Ang University,Deep Learning Based on Image Decomposition for Restoration of Intrinsic Representation,"Hyohun Kim,Dongwha Shin,Yeonseok Kim,Ji-Su Ahn,Kensuke Nakamura,Dongeun Choi,Byung-Woo Hong",2017,https://waset.org/pdf/books/?id=75915&pageNumber=1993
1562,Abstract,0,Chung-Ang University,Detection of Curvilinear Structure via Recursive Anisotropic Diffusion,"Sardorbek Numonov,Hyohun Kim,Dongwha Shin,Yeonseok Kim,Ji-Su Ahn,Dongeun Choi,Byung-Woo Hong",2017,https://waset.org/pdf/books/?id=75801&pageNumber=1986
1563,Abstract,0,Chung-Ang University,Development of the Analysis and Pretreatment of Brown HT in Foods,"Hee-Jae Suh,Mi-Na Hong,Min-Ji Kim,Yeon-Seong Jeong,Ok-Hwan Lee,Jae-Wook Shin,Hyang-Sook Chun,Chan Lee",2015,https://waset.org/pdf/books/?id=24564&pageNumber=397
1564,Abstract,0,Chung-Ang University,Effect of Dyeing on the Cotton/Polyester Blended Fabric Treated by Tetra Carboxylic Acid (BTCA) and Nano TiO2,"Aryan Azad,Sun Jae Kim",2007,https://waset.org/pdf/books/?id=57849&pageNumber=919
1565,Abstract,1,Chung-Ang University,Forensic Science in Dr. Jekyll and Mr. Hyde: Trails of Utterson's Quest,"Kyu-Jeoung Lee,Jae-Uk Choo",2015,https://waset.org/pdf/books/?id=56868&pageNumber=545
1566,Periodical,0,Chung-Ang University,Forensic Science in Dr. Jekyll and Mr. Hyde: Trails of Utterson's Quest,"Kyu-Jeoung Lee,Jae-Uk Choo",2017,https://waset.org/publications/10006095/forensic-science-in-dr.-jekyll-and-mr.-hyde-trails-of-utterson-s-quest
1567,Abstract,1,Chung-Ang University,Hydraulic Analysis on Microhabitat of Benthic Macroinvertebrates at Riparian Riffles,Jin-Hong Kim,2016,https://waset.org/pdf/books/?id=49551&pageNumber=1375
1568,Periodical,0,Chung-Ang University,Hydraulic Analysis on Microhabitat of Benthic Macroinvertebrates at Riparian Riffles,Jin-Hong Kim,2016,https://waset.org/publications/10005275/hydraulic-analysis-on-microhabitat-of-benthic-macroinvertebrates-at-riparian-riffles
1569,Abstract,0,Chung-Ang University,Optimization of Digestive Conditions of Opuntia ficus-indica var. Saboten using Food-Grade Enzymes,"Byung Wook Yang,Sae Kyul Kim,Seung Il Ahn,Jae Hee Choi,Heejung Jung,Yejin Choi,Byung Yong Kim,Young Tae Hahm",2016,https://waset.org/pdf/books/?id=47080&pageNumber=627
1570,Periodical,0,Chung-Ang University,Performance Analysis of Energy-Efficient Home Femto Base Stations,Yun Won Chung,2011,https://waset.org/publications/282/performance-analysis-of-energy-efficient-home-femto-base-stations
1571,Abstract,1,Chung-Ang University,Preparation of Low-Molecular-Weight 6-Amino-6-Deoxychitosan (LM6A6DC) for Immobilization of Growth Factor,"Koo-Yeon Kim,Eun-Hye Kim,Tae-Il Son",2015,https://waset.org/pdf/books/?id=21422&pageNumber=578
1572,Periodical,0,Chung-Ang University,Preparation of Low-Molecular-Weight 6-Amino-6-Deoxychitosan (LM6A6DC) for Immobilization of Growth Factor,"Koo-Yeon Kim,Eun-Hye Kim,Tae-Il Son",2015,https://waset.org/publications/10000902/preparation-of-low-molecular-weight-6-amino-6-deoxychitosan-lm6a6dc-for-immobilization-of-growth-factor
1573,Abstract,0,Chung-Ang University,Production of Ginseng Berry Wines and Analysis of Their Properties,"Jae Hee Choi,Seung Il Ahn,Sae Kyul Kim,Byung Wook Yang,Bong Sun Park,Hwan Sup Kim,Young Tae Hahm",2016,https://waset.org/pdf/books/?id=53357&pageNumber=865
1574,Abstract,1,Chung-Ang University,Roles of Aquatic Plants on Erosion Relief of Stream Bed,Jin-Hong Kim,2015,https://waset.org/pdf/books/?id=24518&pageNumber=585
1575,Periodical,0,Chung-Ang University,Roles of Aquatic Plants on Erosion Relief of Stream Bed,Jin-Hong Kim,2015,https://waset.org/publications/10001602/roles-of-aquatic-plants-on-erosion-relief-of-stream-bed
1576,Abstract,0,Chung-Ang University,Standardized Black Ginseng Extract Improving a Suppressed Immunomodulatory Effect Induced by Heat Stress,"Byung Wook Yang,Jong Dae Park,Wang Soo Shin,Ji-Hyeon Song,Seo-Yun Choi,Boo-Yong Lee,Young Tae Hahm",2017,https://waset.org/pdf/books/?id=73607&pageNumber=948
1577,Abstract,0,Chung-Ang University,Survey of Related Field for Artificial Intelligence Window Development,"Young Kwon Yang,Bo Rang Park,Hyo Eun Lee,Tea Won Kim,Eun Ji Choi,Jin Chul Park",2014,https://waset.org/pdf/books/?id=85807&pageNumber=832
1578,Abstract,0,Chung-Ang University,Sustainable Design Features Implementing Public Rental Housing for Remodeling,"So-Young Lee,Myoung-Won Oh,Soon-Cheol Eom,Yeon-Won Suh",2016,https://waset.org/pdf/books/?id=92001&pageNumber=873
1579,Abstract,1,Chung-Ang University,Tensile Test of Corroded Strand and Maintenance of Corroded Prestressed Concrete Girders,"Jeon Chi-Ho,Lee Jae-Bin,Shim Chang-Su",2017,https://waset.org/pdf/books/?id=80108&pageNumber=124
1580,Periodical,0,Chung-Ang University,Tensile Test of Corroded Strand and Maintenance of Corroded Prestressed Concrete Girders,"Jeon Chi-Ho,Lee Jae-Bin,Shim Chang-Su",2017,https://waset.org/publications/10008029/tensile-test-of-corroded-strand-and-maintenance-of-corroded-prestressed-concrete-girders
1581,Abstract,0,Chung-Ang University,The Analysis of Female Characters in Shakespeare’s Work; Contrast between the Submissive and the Wicked,Jeong Hwa Ryong,2017,https://waset.org/pdf/books/?id=58070&pageNumber=561
1582,Abstract,0,Chung-Ang University,"The Comparison and Optimization of the Analytic Method for Canthaxanthin, Food Colorants","Hee-Jae Suh,Kyung-Su Kim,Min-Ji Kim,Yeon-Seong Jeong,Ok-Hwan Lee,Jae-Wook Shin,Hyang-Sook Chun,Chan Lee",2015,https://waset.org/pdf/books/?id=24563&pageNumber=396
1583,Periodical,0,Ewha Womans University,A Materialized View Approach to Support Aggregation Operations over Long Periods in Sensor Networks,"Minsoo Lee,Julee Choi,Sookyung Song",2008,https://waset.org/publications/197/a-materialized-view-approach-to-support-aggregation-operations-over-long-periods-in-sensor-networks
1584,Abstract,0,Ewha Womans University,A Microfluidic Biosensor for Detection of EGFR 19 Deletion Mutation Targeting Non-Small Cell Lung Cancer on Rolling Circle Amplification,"Ji Su Kim,Bo Ram Choi,Ju Yeon Cho,Hyukjin Lee",2015,https://waset.org/pdf/books/?id=72641&pageNumber=1215
1585,Abstract,1,Ewha Womans University,A Study for the Effect of Fire Initiated Location on Evacuation Success Rate,"Jin A Ryu, Hee Sun Kim",2016,https://waset.org/pdf/books/?id=36360&pageNumber=811
1586,Periodical,0,Ewha Womans University,A Study for the Effect of Fire Initiated Location on Evacuation Success Rate,"Jin A Ryu, Ga Ye Kim, Hee Sun Kim",2016,https://waset.org/publications/10003612/a-study-for-the-effect-of-fire-initiated-location-on-evacuation-success-rate-
1587,Abstract,0,Ewha Womans University,A Study of Predicting Judgments on Causes of Online Privacy Invasions: Based on U.S Judicial Cases,"Minjung Park,Sangmi Chai,Myoung Jun Lee",2016,https://waset.org/pdf/books/?id=56304&pageNumber=2094
1588,Abstract,0,Ewha Womans University,A Study on Reinforced Concrete Beams Enlarged with Polymer Mortar and UHPFRC,"Ga Ye Kim,Hee Sun Kim,Yeong Soo Shin",2013,https://waset.org/pdf/books/?id=36362&pageNumber=812
1589,Periodical,0,Ewha Womans University,Classifying Bio-Chip Data using an Ant Colony System Algorithm,"Minsoo Lee,Yearn Jeong Kim,Yun-mi Kim,Sujeung Cheong,Sookyung Song",2008,https://waset.org/publications/3490/classifying-bio-chip-data-using-an-ant-colony-system-algorithm
1590,Abstract,0,Ewha Womans University,Comparison with Mechanical Behaviors of Mastication in Teeth Movement Cases,"Jae-Yong Park,Yeo-Kyeong Lee,Hee-Sun Kim",2016,https://waset.org/pdf/books/?id=37030&pageNumber=276
1591,Abstract,1,Ewha Womans University,Deformation Characteristics of Fire Damaged and Rehabilitated Normal Strength Concrete Beams,"Yeo Kyeong Lee,Hae Won Min,Ji Yeon Kang,Hee Sun Kim,Yeong Soo Shin",2007,https://waset.org/pdf/books/?id=26174&pageNumber=534
1592,Periodical,0,Ewha Womans University,Deformation Characteristics of Fire Damaged and Rehabilitated Normal Strength Concrete Beams,"Yeo Kyeong Lee,Hae Won Min,Ji Yeon Kang,Hee Sun Kim,Yeong Soo Shin",2015,https://waset.org/publications/10002085/deformation-characteristics-of-fire-damaged-and-rehabilitated-normal-strength-concrete-beams
1593,Abstract,0,Ewha Womans University,Experimental and Analytical Studies for the Effect of Thickness and Axial Load on Load-Bearing Capacity of Fire-Damaged Concrete Walls,"Yeo Kyeong Lee,Ji Yeon Kang,Eun Mi Ryu,Hee Sun Kim,Yeong Soo Shin",2018,https://waset.org/pdf/books/?id=78179&pageNumber=1617
1594,Abstract,1,Ewha Womans University,Implementation of an IoT Sensor Data Collection and Analysis Library,"Jihyun Song,Kyeongjoo Kim,Minsoo Lee",2017,https://waset.org/pdf/books/?id=82893&pageNumber=97
1595,Periodical,0,Ewha Womans University,Implementation of an IoT Sensor Data Collection and Analysis Library,"Jihyun Song,Kyeongjoo Kim,Minsoo Lee",2017,https://waset.org/publications/10008434/implementation-of-an-iot-sensor-data-collection-and-analysis-library
1596,Abstract,0,Ewha Womans University,"Inhibitory Effects of PPARγ Ligand, KR-62980, on Collagen-Stimulated Platelet Activation","Su Bin Wang,Jin Hee Ahn,Tong-Shin Chang",2015,https://waset.org/pdf/books/?id=47842&pageNumber=345
1597,Abstract,1,Ewha Womans University,Investigation of Fire Damaged Reinforced Concrete Walls with Axial Force,"Hyun Ah Yoon,Ji Yeon Kang,Hee Sun Kim,Yeong Soo Shin",2016,https://waset.org/pdf/books/?id=36359&pageNumber=810
1598,Periodical,0,Ewha Womans University,Investigation of Fire Damaged Reinforced Concrete Walls with Axial Force,"Hyun Ah Yoon,Ji Yeon Kang,Hee Sun Kim,Yeong Soo Shin",2016,https://waset.org/publications/10003566/investigation-of-fire-damaged-reinforced-concrete-walls-with-axial-force
1599,Abstract,1,Ewha Womans University,Investigation of Rehabilitation Effects on Fire Damaged High Strength Concrete Beams,"Eun Mi Ryu, Ah Young An,Ji Yeon Kang,Yeong Soo Shin,Hee Sun Kim",2015,https://waset.org/pdf/books/?id=26175&pageNumber=535
1600,Periodical,0,Ewha Womans University,Investigation of Rehabilitation Effects on Fire Damaged High Strength Concrete Beams,"Eun Mi Ryu, Ah Young An,Ji Yeon Kang,Yeong Soo Shin,Hee Sun Kim",2015,https://waset.org/publications/10002412/investigation-of-rehabilitation-effects-on-fire-damaged-high-strength-concrete-beams
1601,Abstract,1,Ewha Womans University,Populism and the Democratic Crisis: Comparative Study of Four Countries,Hyein Ko,2018,https://waset.org/pdf/books/?id=86243&pageNumber=2881
1602,Periodical,0,Ewha Womans University,Populism and the Democratic Crisis: Comparative Study of Four Countries,Hyein Ko,2018,https://waset.org/publications/10008510/populism-and-the-democratic-crisis-comparative-study-of-four-countries
1603,Abstract,0,Ewha Womans University,Protective Role of Peroxiredoxin V against Ischemia/Reperfusion-Induced Acute Kidney Injury in Mice,"Eun Gyeong Lee,Ji Young Park,Hyun Ae Woo",2015,https://waset.org/pdf/books/?id=47859&pageNumber=906
1604,Abstract,0,Ewha Womans University,"Role of Tyrosine-Phosphorylated STAT3 in Liver Regeneration: Survival, DNA Synthesis, Inflammatory Reaction and Liver Mass Recovery","JiYoung Park,SueGoo Rhee,HyunAe Woo",2015,https://waset.org/pdf/books/?id=47847&pageNumber=905
1605,Abstract,0,Ewha Womans University,State Coercion and Social Movements: Legacy of Authoritarian Regime,Hyun-Ji Choi,2018,https://waset.org/pdf/books/?id=84621&pageNumber=2837
1606,Abstract,0,Ewha Womans University,The Impact of Internal Dynamics of Standing Committees on Legislative Productivity in the Korean National Assembly,Lee Da Hyun,2018,https://waset.org/pdf/books/?id=91523&pageNumber=656
1607,Abstract,0,Ewha Womans University,The Role of Team Efficacy and Coaching on the Relationships between Distributive and Procedural Justice and Job Engagement,"Yoonhee Cho,Gye-Hoon Hong",2009,https://waset.org/pdf/books/?id=23699&pageNumber=177
1608,Abstract,0,Ewha Womans University,Visual Detection of Escherichia coli (E. coli) through Formation of Beads Aggregation in Capillary Tube by Rolling Circle Amplification,"Bo Ram Choi,Ji Su Kim,Juyeon Cho,Hyukjin Lee",2016,https://waset.org/pdf/books/?id=72639&pageNumber=1214
1609,Abstract,0,Chungbuk National University,A New Phenolic Compound Isolated from Laurus nobilis from Lebanon and Comparison of Antioxidant Activity of Different Parts,"Turk Ayman,Ahn Jong Hoon,Khalife K. Hala,Gali-Muhtasib Hala,Lee Mi Kyeong",2015,https://waset.org/pdf/books/?id=56185&pageNumber=590
1610,Abstract,0,Chungbuk National University,A Novel Computer-Generated Hologram (CGH) Achieved Scheme Generated from Point Cloud by Using a Lens Array,"Wei-Na Li,Mei-Lan Piao,Nam Kim",2015,https://waset.org/pdf/books/?id=11827&pageNumber=65
1611,Abstract,0,Chungbuk National University,Assessment of Time-variant Work Stress for Human Error Prevention,"Hyeon-Kyo Lim,Tong-Il Jang,Yong-Hee Lee",2015,https://waset.org/pdf/books/?id=29271&pageNumber=451
1612,Abstract,0,Chungbuk National University,Comparison of Phenolic and Urushiol Contents of Different Parts of Rhus verniciflua and Their Antimicrobial Activity,"Jae Young Jang,Jong Hoon Ahn,Jae-Woong Lim,So Young Kang,Mi Kyeong Lee",2016,https://waset.org/pdf/books/?id=56183&pageNumber=589
1613,Abstract,0,Chungbuk National University,Comprehensive Risk Analysis of Decommissioning Activities with Multifaceted Hazard Factors,"Hyeon-Kyo Lim,Hyunjung Kim,Kune-Woo Lee",2014,https://waset.org/pdf/books/?id=7585&pageNumber=86
1614,Abstract,0,Chungbuk National University,Development of a Work-Related Stress Management Program Guaranteeing Fitness-For-Duty for Human Error Prevention,"Hyeon-Kyo Lim,Tong-Il Jang,Yong-Hee Lee",2017,https://waset.org/pdf/books/?id=67509&pageNumber=1021
